,orderID,customerID,employeeID,orderDate,requiredDate,shippedDate,shipVia,freight,shipName,shipAddress,shipCity,shipRegion,shipPostalCode,shipCountry
546,10946,VAFFE,1,1998-03-12 00:00:00.000,1998-04-09 00:00:00.000,1998-03-19 00:00:00.000,2,27.2,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark
547,10947,BSBEV,3,1998-03-13 00:00:00.000,1998-04-10 00:00:00.000,1998-03-16 00:00:00.000,2,3.26,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK
548,10949,BOTTM,2,1998-03-13 00:00:00.000,1998-04-10 00:00:00.000,1998-03-17 00:00:00.000,3,74.44,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
549,10950,MAGAA,1,1998-03-16 00:00:00.000,1998-04-13 00:00:00.000,1998-03-23 00:00:00.000,2,2.5,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy
550,10951,RICSU,9,1998-03-16 00:00:00.000,1998-04-27 00:00:00.000,1998-04-07 00:00:00.000,2,30.85,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland
551,10952,ALFKI,1,1998-03-16 00:00:00.000,1998-04-27 00:00:00.000,1998-03-24 00:00:00.000,1,40.42,Alfred's Futterkiste,Obere Str. 57,Berlin,,12209,Germany
552,10953,AROUT,9,1998-03-16 00:00:00.000,1998-03-30 00:00:00.000,1998-03-25 00:00:00.000,2,23.72,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
553,10954,LINOD,5,1998-03-17 00:00:00.000,1998-04-28 00:00:00.000,1998-03-20 00:00:00.000,1,27.91,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
554,10955,FOLKO,8,1998-03-17 00:00:00.000,1998-04-14 00:00:00.000,1998-03-20 00:00:00.000,2,3.26,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
555,10956,BLAUS,6,1998-03-17 00:00:00.000,1998-04-28 00:00:00.000,1998-03-20 00:00:00.000,2,44.65,Blauer See Delikatessen,Forsterstr. 57,Mannheim,,68306,Germany
556,10957,HILAA,8,1998-03-18 00:00:00.000,1998-04-15 00:00:00.000,1998-03-27 00:00:00.000,3,105.36,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
557,10958,OCEAN,7,1998-03-18 00:00:00.000,1998-04-15 00:00:00.000,1998-03-27 00:00:00.000,2,49.56,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina
558,10960,HILAA,3,1998-03-19 00:00:00.000,1998-04-02 00:00:00.000,1998-04-08 00:00:00.000,1,2.08,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
559,10962,QUICK,8,1998-03-19 00:00:00.000,1998-04-16 00:00:00.000,1998-03-23 00:00:00.000,2,275.79,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
560,10963,FURIB,9,1998-03-19 00:00:00.000,1998-04-16 00:00:00.000,1998-03-26 00:00:00.000,3,2.7,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,,1675,Portugal
561,10965,OLDWO,6,1998-03-20 00:00:00.000,1998-04-17 00:00:00.000,1998-03-30 00:00:00.000,3,144.38,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
562,10966,CHOPS,4,1998-03-20 00:00:00.000,1998-04-17 00:00:00.000,1998-04-08 00:00:00.000,1,27.19,Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland
563,10967,TOMSP,2,1998-03-23 00:00:00.000,1998-04-20 00:00:00.000,1998-04-02 00:00:00.000,2,62.22,Toms Spezialitäten,Luisenstr. 48,Münster,,44087,Germany
564,10968,ERNSH,1,1998-03-23 00:00:00.000,1998-04-20 00:00:00.000,1998-04-01 00:00:00.000,3,74.6,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
565,10974,SPLIR,3,1998-03-25 00:00:00.000,1998-04-08 00:00:00.000,1998-04-03 00:00:00.000,3,12.96,Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA
566,10975,BOTTM,1,1998-03-25 00:00:00.000,1998-04-22 00:00:00.000,1998-03-27 00:00:00.000,3,32.27,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
567,10976,HILAA,1,1998-03-25 00:00:00.000,1998-05-06 00:00:00.000,1998-04-03 00:00:00.000,1,37.97,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
568,10977,FOLKO,8,1998-03-26 00:00:00.000,1998-04-23 00:00:00.000,1998-04-10 00:00:00.000,3,208.5,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
569,10978,MAISD,9,1998-03-26 00:00:00.000,1998-04-23 00:00:00.000,1998-04-23 00:00:00.000,2,32.82,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium
570,10979,ERNSH,8,1998-03-26 00:00:00.000,1998-04-23 00:00:00.000,1998-03-31 00:00:00.000,2,353.07,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
571,10980,FOLKO,4,1998-03-27 00:00:00.000,1998-05-08 00:00:00.000,1998-04-17 00:00:00.000,1,1.26,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
572,10982,BOTTM,2,1998-03-27 00:00:00.000,1998-04-24 00:00:00.000,1998-04-08 00:00:00.000,1,14.01,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
573,10983,SAVEA,2,1998-03-27 00:00:00.000,1998-04-24 00:00:00.000,1998-04-06 00:00:00.000,2,657.54,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
574,10984,SAVEA,1,1998-03-30 00:00:00.000,1998-04-27 00:00:00.000,1998-04-03 00:00:00.000,3,211.22,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
575,10985,HUNGO,2,1998-03-30 00:00:00.000,1998-04-27 00:00:00.000,1998-04-02 00:00:00.000,1,91.51,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
576,10986,OCEAN,8,1998-03-30 00:00:00.000,1998-04-27 00:00:00.000,1998-04-21 00:00:00.000,2,217.86,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,,1010,Argentina
577,10987,EASTC,8,1998-03-31 00:00:00.000,1998-04-28 00:00:00.000,1998-04-06 00:00:00.000,1,185.48,Eastern Connection,35 King George,London,,WX3 6FW,UK
578,10988,RATTC,3,1998-03-31 00:00:00.000,1998-04-28 00:00:00.000,1998-04-10 00:00:00.000,2,61.14,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
579,10990,ERNSH,2,1998-04-01 00:00:00.000,1998-05-13 00:00:00.000,1998-04-07 00:00:00.000,3,117.61,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
580,10991,QUICK,1,1998-04-01 00:00:00.000,1998-04-29 00:00:00.000,1998-04-07 00:00:00.000,1,38.51,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
581,10992,THEBI,1,1998-04-01 00:00:00.000,1998-04-29 00:00:00.000,1998-04-03 00:00:00.000,3,4.27,The Big Cheese,89 Jefferson Way Suite 2,Portland,OR,97201,USA
582,10993,FOLKO,7,1998-04-01 00:00:00.000,1998-04-29 00:00:00.000,1998-04-10 00:00:00.000,3,8.81,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
583,10994,VAFFE,2,1998-04-02 00:00:00.000,1998-04-16 00:00:00.000,1998-04-09 00:00:00.000,3,65.53,Vaffeljernet,Smagsloget 45,Århus,,8200,Denmark
584,10995,PERIC,1,1998-04-02 00:00:00.000,1998-04-30 00:00:00.000,1998-04-06 00:00:00.000,3,46.0,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,,05033,Mexico
585,10996,QUICK,4,1998-04-02 00:00:00.000,1998-04-30 00:00:00.000,1998-04-10 00:00:00.000,2,1.12,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
586,10997,LILAS,8,1998-04-03 00:00:00.000,1998-05-15 00:00:00.000,1998-04-13 00:00:00.000,2,73.91,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
587,10998,WOLZA,8,1998-04-03 00:00:00.000,1998-04-17 00:00:00.000,1998-04-17 00:00:00.000,2,20.31,Wolski Zajazd,ul. Filtrowa 68,Warszawa,,01-012,Poland
588,10999,OTTIK,6,1998-04-03 00:00:00.000,1998-05-01 00:00:00.000,1998-04-10 00:00:00.000,2,96.35,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany
589,11000,RATTC,2,1998-04-06 00:00:00.000,1998-05-04 00:00:00.000,1998-04-14 00:00:00.000,3,55.12,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
590,11001,FOLKO,2,1998-04-06 00:00:00.000,1998-05-04 00:00:00.000,1998-04-14 00:00:00.000,2,197.3,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
591,11002,SAVEA,4,1998-04-06 00:00:00.000,1998-05-04 00:00:00.000,1998-04-16 00:00:00.000,1,141.16,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
592,11003,THECR,3,1998-04-06 00:00:00.000,1998-05-04 00:00:00.000,1998-04-08 00:00:00.000,3,14.91,The Cracker Box,55 Grizzly Peak Rd.,Butte,MT,59801,USA
593,11004,MAISD,3,1998-04-07 00:00:00.000,1998-05-05 00:00:00.000,1998-04-20 00:00:00.000,1,44.84,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,,B-1180,Belgium
594,11005,WILMK,2,1998-04-07 00:00:00.000,1998-05-05 00:00:00.000,1998-04-10 00:00:00.000,1,0.75,Wilman Kala,Keskuskatu 45,Helsinki,,21240,Finland
595,11006,GREAL,3,1998-04-07 00:00:00.000,1998-05-05 00:00:00.000,1998-04-15 00:00:00.000,2,25.19,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
596,11007,PRINI,8,1998-04-08 00:00:00.000,1998-05-06 00:00:00.000,1998-04-13 00:00:00.000,2,202.24,Princesa Isabel Vinhos,Estrada da saúde n. 58,Lisboa,,1756,Portugal
597,11008,ERNSH,7,1998-04-08 00:00:00.000,1998-05-06 00:00:00.000,,3,79.46,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
598,11010,REGGC,2,1998-04-09 00:00:00.000,1998-05-07 00:00:00.000,1998-04-21 00:00:00.000,2,28.71,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy
599,11011,ALFKI,3,1998-04-09 00:00:00.000,1998-05-07 00:00:00.000,1998-04-13 00:00:00.000,1,1.21,Alfred's Futterkiste,Obere Str. 57,Berlin,,12209,Germany
600,11012,FRANK,1,1998-04-09 00:00:00.000,1998-04-23 00:00:00.000,1998-04-17 00:00:00.000,3,242.95,Frankenversand,Berliner Platz 43,München,,80805,Germany
601,11014,LINOD,2,1998-04-10 00:00:00.000,1998-05-08 00:00:00.000,1998-04-15 00:00:00.000,3,23.6,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
602,11015,SANTG,2,1998-04-10 00:00:00.000,1998-04-24 00:00:00.000,1998-04-20 00:00:00.000,2,4.62,Santé Gourmet,Erling Skakkes gate 78,Stavern,,4110,Norway
603,11016,AROUT,9,1998-04-10 00:00:00.000,1998-05-08 00:00:00.000,1998-04-13 00:00:00.000,2,33.8,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
604,11017,ERNSH,9,1998-04-13 00:00:00.000,1998-05-11 00:00:00.000,1998-04-20 00:00:00.000,2,754.26,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
605,11018,LONEP,4,1998-04-13 00:00:00.000,1998-05-11 00:00:00.000,1998-04-16 00:00:00.000,2,11.65,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA
606,11019,RANCH,6,1998-04-13 00:00:00.000,1998-05-11 00:00:00.000,,3,3.17,Rancho grande,Av. del Libertador 900,Buenos Aires,,1010,Argentina
607,11020,OTTIK,2,1998-04-14 00:00:00.000,1998-05-12 00:00:00.000,1998-04-16 00:00:00.000,2,43.3,Ottilies Käseladen,Mehrheimerstr. 369,Köln,,50739,Germany
608,11021,QUICK,3,1998-04-14 00:00:00.000,1998-05-12 00:00:00.000,1998-04-21 00:00:00.000,1,297.18,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
609,11023,BSBEV,1,1998-04-14 00:00:00.000,1998-04-28 00:00:00.000,1998-04-24 00:00:00.000,2,123.83,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK
610,11024,EASTC,4,1998-04-15 00:00:00.000,1998-05-13 00:00:00.000,1998-04-20 00:00:00.000,1,74.36,Eastern Connection,35 King George,London,,WX3 6FW,UK
611,11025,WARTH,6,1998-04-15 00:00:00.000,1998-05-13 00:00:00.000,1998-04-24 00:00:00.000,3,29.17,Wartian Herkku,Torikatu 38,Oulu,,90110,Finland
612,11026,FRANS,4,1998-04-15 00:00:00.000,1998-05-13 00:00:00.000,1998-04-28 00:00:00.000,1,47.09,Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy
613,11027,BOTTM,1,1998-04-16 00:00:00.000,1998-05-14 00:00:00.000,1998-04-20 00:00:00.000,1,52.52,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
614,11028,KOENE,2,1998-04-16 00:00:00.000,1998-05-14 00:00:00.000,1998-04-22 00:00:00.000,1,29.59,Königlich Essen,Maubelstr. 90,Brandenburg,,14776,Germany
615,11029,CHOPS,4,1998-04-16 00:00:00.000,1998-05-14 00:00:00.000,1998-04-27 00:00:00.000,1,47.84,Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland
616,11030,SAVEA,7,1998-04-17 00:00:00.000,1998-05-15 00:00:00.000,1998-04-27 00:00:00.000,2,830.75,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
617,11031,SAVEA,6,1998-04-17 00:00:00.000,1998-05-15 00:00:00.000,1998-04-24 00:00:00.000,2,227.22,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
618,11032,WHITC,2,1998-04-17 00:00:00.000,1998-05-15 00:00:00.000,1998-04-23 00:00:00.000,3,606.19,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
619,11033,RICSU,7,1998-04-17 00:00:00.000,1998-05-15 00:00:00.000,1998-04-23 00:00:00.000,3,84.74,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland
620,11034,OLDWO,8,1998-04-20 00:00:00.000,1998-06-01 00:00:00.000,1998-04-27 00:00:00.000,1,40.32,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
621,11036,DRACD,8,1998-04-20 00:00:00.000,1998-05-18 00:00:00.000,1998-04-22 00:00:00.000,3,149.47,Drachenblut Delikatessen,Walserweg 21,Aachen,,52066,Germany
622,11039,LINOD,1,1998-04-21 00:00:00.000,1998-05-19 00:00:00.000,,2,65.0,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
623,11040,GREAL,4,1998-04-22 00:00:00.000,1998-05-20 00:00:00.000,,3,18.84,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
624,11041,CHOPS,3,1998-04-22 00:00:00.000,1998-05-20 00:00:00.000,1998-04-28 00:00:00.000,2,48.22,Chop-suey Chinese,Hauptstr. 31,Bern,,3012,Switzerland
625,11044,WOLZA,4,1998-04-23 00:00:00.000,1998-05-21 00:00:00.000,1998-05-01 00:00:00.000,1,8.72,Wolski Zajazd,ul. Filtrowa 68,Warszawa,,01-012,Poland
626,11045,BOTTM,6,1998-04-23 00:00:00.000,1998-05-21 00:00:00.000,,2,70.58,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
627,11046,WANDK,8,1998-04-23 00:00:00.000,1998-05-21 00:00:00.000,1998-04-24 00:00:00.000,2,71.64,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany
628,11047,EASTC,7,1998-04-24 00:00:00.000,1998-05-22 00:00:00.000,1998-05-01 00:00:00.000,3,46.62,Eastern Connection,35 King George,London,,WX3 6FW,UK
629,11048,BOTTM,7,1998-04-24 00:00:00.000,1998-05-22 00:00:00.000,1998-04-30 00:00:00.000,3,24.12,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
630,11050,FOLKO,8,1998-04-27 00:00:00.000,1998-05-25 00:00:00.000,1998-05-05 00:00:00.000,2,59.41,Folk och fä HB,Åkergatan 24,Bräcke,,S-844 67,Sweden
631,11051,LAMAI,7,1998-04-27 00:00:00.000,1998-05-25 00:00:00.000,,3,2.79,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,,31000,France
632,11053,PICCO,2,1998-04-27 00:00:00.000,1998-05-25 00:00:00.000,1998-04-29 00:00:00.000,2,53.05,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria
633,11054,CACTU,8,1998-04-28 00:00:00.000,1998-05-26 00:00:00.000,,1,0.33,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,,1010,Argentina
634,11055,HILAA,7,1998-04-28 00:00:00.000,1998-05-26 00:00:00.000,1998-05-05 00:00:00.000,2,120.92,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
635,11056,EASTC,8,1998-04-28 00:00:00.000,1998-05-12 00:00:00.000,1998-05-01 00:00:00.000,2,278.96,Eastern Connection,35 King George,London,,WX3 6FW,UK
636,11057,NORTS,3,1998-04-29 00:00:00.000,1998-05-27 00:00:00.000,1998-05-01 00:00:00.000,3,4.13,North/South,South House 300 Queensbridge,London,,SW7 1RZ,UK
637,11058,BLAUS,9,1998-04-29 00:00:00.000,1998-05-27 00:00:00.000,,3,31.14,Blauer See Delikatessen,Forsterstr. 57,Mannheim,,68306,Germany
638,11060,FRANS,2,1998-04-30 00:00:00.000,1998-05-28 00:00:00.000,1998-05-04 00:00:00.000,2,10.98,Franchi S.p.A.,Via Monte Bianco 34,Torino,,10100,Italy
639,11061,GREAL,4,1998-04-30 00:00:00.000,1998-06-11 00:00:00.000,,3,14.01,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
640,11062,REGGC,4,1998-04-30 00:00:00.000,1998-05-28 00:00:00.000,,2,29.93,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy
641,11063,HUNGO,3,1998-04-30 00:00:00.000,1998-05-28 00:00:00.000,1998-05-06 00:00:00.000,2,81.73,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland
642,11064,SAVEA,1,1998-05-01 00:00:00.000,1998-05-29 00:00:00.000,1998-05-04 00:00:00.000,1,30.09,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
643,11065,LILAS,8,1998-05-01 00:00:00.000,1998-05-29 00:00:00.000,,1,12.91,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
644,11066,WHITC,7,1998-05-01 00:00:00.000,1998-05-29 00:00:00.000,1998-05-04 00:00:00.000,2,44.72,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
645,11067,DRACD,1,1998-05-04 00:00:00.000,1998-05-18 00:00:00.000,1998-05-06 00:00:00.000,2,7.98,Drachenblut Delikatessen,Walserweg 21,Aachen,,52066,Germany
646,11069,TORTU,1,1998-05-04 00:00:00.000,1998-06-01 00:00:00.000,1998-05-06 00:00:00.000,2,15.67,Tortuga Restaurante,Avda. Azteca 123,México D.F.,,05033,Mexico
647,11070,LEHMS,2,1998-05-05 00:00:00.000,1998-06-02 00:00:00.000,,1,136.0,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany
648,11071,LILAS,1,1998-05-05 00:00:00.000,1998-06-02 00:00:00.000,,1,0.93,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
649,11072,ERNSH,4,1998-05-05 00:00:00.000,1998-06-02 00:00:00.000,,2,258.64,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria
650,11073,PERIC,2,1998-05-05 00:00:00.000,1998-06-02 00:00:00.000,,2,24.95,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,,05033,Mexico
651,11074,SIMOB,7,1998-05-06 00:00:00.000,1998-06-03 00:00:00.000,,2,18.44,Simons bistro,Vinbæltet 34,Kobenhavn,,1734,Denmark
652,11075,RICSU,8,1998-05-06 00:00:00.000,1998-06-03 00:00:00.000,,2,6.19,Richter Supermarkt,Starenweg 5,Genève,,1204,Switzerland
653,11077,RATTC,1,1998-05-06 00:00:00.000,1998-06-03 00:00:00.000,,2,8.53,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
